zoom, tile_column, tile_row, layer_name, layer_count, total_features
11, 1447, 915, transportation_name, 3, 72
11, 1447, 915, water, 16, 72
11, 1447, 915, landuse, 26, 72
11, 1447, 915, landcover, 1, 72
11, 1447, 914, place, 4, 51
11, 1447, 914, boundary, 2, 51
11, 1447, 914, waterway, 1, 51
11, 1447, 914, transportation, 14, 51
11, 1447, 914, transportation_name, 3, 51
11, 1447, 914, water, 12, 51
11, 1447, 914, landuse, 14, 51
11, 1447, 914, landcover, 1, 51
11, 1447, 913, place, 1, 6
11, 1447, 913, boundary, 1, 6
11, 1447, 913, transportation, 4, 6
11, 1447, 912, boundary, 1, 1
11, 1448, 920, boundary, 1, 1
11, 1448, 919, boundary, 2, 6
11, 1448, 919, waterway, 2, 6
11, 1448, 919, transportation, 1, 6
11, 1448, 919, transportation_name, 1, 6
11, 1448, 918, boundary, 1, 4
11, 1448, 918, waterway, 1, 4
11, 1448, 918, transportation, 2, 4
11, 1448, 917, boundary, 2, 9
11, 1448, 917, transportation, 4, 9
11, 1448, 917, transportation_name, 1, 9
11, 1448, 917, landuse, 1, 9
11, 1448, 917, landcover, 1, 9
11, 1448, 916, boundary, 2, 10
11, 1448, 916, waterway, 2, 10
11, 1448, 916, transportation, 2, 10
11, 1448, 916, transportation_name, 1, 10
11, 1448, 916, water, 2, 10
11, 1448, 916, landcover, 1, 10
11, 1448, 915, boundary, 1, 4
11, 1448, 915, transportation, 3, 4
11, 1448, 914, place, 1, 6
11, 1448, 914, boundary, 1, 6
11, 1448, 914, transportation, 3, 6
11, 1448, 914, transportation_name, 1, 6
11, 1448, 913, boundary, 1, 3
11, 1448, 913, transportation, 1, 3
11, 1448, 913, transportation_name, 1, 3
12, 2879, 1841, boundary, 1, 1
12, 2879, 1840, boundary, 2, 2
12, 2879, 1839, boundary, 2, 4
12, 2879, 1839, waterway, 1, 4
12, 2879, 1839, water, 1, 4
12, 2879, 1838, boundary, 1, 4
12, 2879, 1838, transportation, 1, 4
12, 2879, 1838, transportation_name, 1, 4
12, 2879, 1838, landcover, 1, 4
12, 2879, 1837, boundary, 1, 2
12, 2879, 1837, landcover, 1, 2
12, 2879, 1836, boundary, 1, 4
12, 2879, 1836, waterway, 1, 4
12, 2879, 1836, landcover, 2, 4
12, 2879, 1835, boundary, 1, 3
12, 2879, 1835, waterway, 1, 3
12, 2879, 1835, landcover, 1, 3
12, 2879, 1834, boundary, 1, 9
12, 2879, 1834, waterway, 1, 9
12, 2879, 1834, transportation, 2, 9
12, 2879, 1834, transportation_name, 2, 9
12, 2879, 1834, water, 1, 9
12, 2879, 1834, landcover, 2, 9
12, 2879, 1833, boundary, 1, 3
12, 2879, 1833, waterway, 1, 3
12, 2879, 1833, landcover, 1, 3
12, 2879, 1832, boundary, 1, 2
12, 2879, 1832, landcover, 1, 2
12, 2879, 1831, boundary, 1, 2
12, 2879, 1831, landcover, 1, 2
12, 2879, 1830, waterway, 2, 7
12, 2879, 1830, transportation, 1, 7
12, 2879, 1830, transportation_name, 1, 7
12, 2879, 1830, landcover, 3, 7
12, 2879, 1829, waterway, 2, 4
12, 2879, 1829, water, 1, 4
12, 2879, 1829, landcover, 1, 4
12, 2879, 1825, waterway, 1, 1
12, 2880, 1841, boundary, 1, 1
12, 2880, 1840, boundary, 1, 1
12, 2880, 1839, boundary, 2, 8
12, 2880, 1839, waterway, 1, 8
12, 2880, 1839, transportation, 1, 8
12, 2880, 1839, transportation_name, 1, 8
12, 2880, 1839, water, 1, 8
12, 2880, 1839, landcover, 2, 8
12, 2880, 1838, boundary, 2, 20
12, 2880, 1838, poi, 5, 20
12, 2880, 1838, waterway, 2, 20
12, 2880, 1838, transportation, 3, 20
12, 2880, 1838, transportation_name, 2, 20
12, 2880, 1838, water, 1, 20
12, 2880, 1838, landuse, 2, 20
12, 2880, 1838, landcover, 3, 20
12, 2880, 1837, place, 1, 29
12, 2880, 1837, boundary, 1, 29
12, 2880, 1837, poi, 9, 29
12, 2880, 1837, waterway, 1, 29
12, 2880, 1837, transportation, 6, 29
12, 2880, 1837, transportation_name, 2, 29
12, 2880, 1837, water, 5, 29
12, 2880, 1837, landuse, 3, 29
12, 2880, 1837, landcover, 1, 29
12, 2880, 1836, boundary, 1, 29
12, 2880, 1836, poi, 5, 29
12, 2880, 1836, waterway, 1, 29
12, 2880, 1836, transportation, 7, 29
12, 2880, 1836, transportation_name, 2, 29
12, 2880, 1836, water, 8, 29
12, 2880, 1836, landuse, 1, 29
12, 2880, 1836, landcover, 4, 29
12, 2880, 1835, boundary, 1, 14
12, 2880, 1835, poi, 7, 14
12, 2880, 1835, waterway, 1, 14
12, 2880, 1835, transportation, 2, 14
12, 2880, 1835, water, 1, 14
12, 2880, 1835, landcover, 2, 14
12, 2880, 1834, place, 6, 29
12, 2880, 1834, boundary, 1, 29
12, 2880, 1834, poi, 4, 29
12, 2880, 1834, waterway, 3, 29
12, 2880, 1834, transportation, 7, 29
12, 2880, 1834, transportation_name, 4, 29
12, 2880, 1834, water, 1, 29
12, 2880, 1834, landuse, 1, 29
12, 2880, 1834, landcover, 2, 29
12, 2880, 1833, place, 1, 22
12, 2880, 1833, poi, 9, 22
12, 2880, 1833, waterway, 2, 22
12, 2880, 1833, transportation, 2, 22
12, 2880, 1833, transportation_name, 2, 22
12, 2880, 1833, water, 2, 22
12, 2880, 1833, landuse, 2, 22
12, 2880, 1833, landcover, 2, 22
12, 2880, 1832, waterway, 1, 11
12, 2880, 1832, transportation, 3, 11
12, 2880, 1832, water, 1, 11
12, 2880, 1832, landuse, 5, 11
12, 2880, 1832, landcover, 1, 11
12, 2880, 1831, poi, 2, 12
12, 2880, 1831, waterway, 2, 12
12, 2880, 1831, transportation, 4, 12
12, 2880, 1831, transportation_name, 2, 12
12, 2880, 1831, water, 1, 12
12, 2880, 1831, landcover, 1, 12
12, 2880, 1830, place, 2, 18
12, 2880, 1830, waterway, 2, 18
12, 2880, 1830, transportation, 5, 18
12, 2880, 1830, transportation_name, 1, 18
12, 2880, 1830, water, 3, 18
12, 2880, 1830, landuse, 2, 18
12, 2880, 1830, landcover, 3, 18
12, 2880, 1829, poi, 13, 47
12, 2880, 1829, waterway, 3, 47
12, 2880, 1829, transportation, 11, 47
12, 2880, 1829, transportation_name, 4, 47
12, 2880, 1829, water, 2, 47
12, 2880, 1829, landuse, 12, 47
12, 2880, 1829, landcover, 1, 47
12, 2880, 1829, mountain_peak, 1, 47
12, 2880, 1828, place, 2, 111
12, 2880, 1828, poi, 58, 111
12, 2880, 1828, waterway, 2, 111
12, 2880, 1828, transportation, 23, 111
12, 2880, 1828, transportation_name, 6, 111
12, 2880, 1828, water, 2, 111
12, 2880, 1828, landuse, 16, 111
12, 2880, 1828, landcover, 2, 111
12, 2880, 1827, transportation, 3, 4
12, 2880, 1827, transportation_name, 1, 4
12, 2881, 1841, boundary, 1, 1
12, 2881, 1840, boundary, 1, 1
12, 2881, 1839, boundary, 2, 15
12, 2881, 1839, poi, 1, 15
12, 2881, 1839, waterway, 2, 15
12, 2881, 1839, transportation, 4, 15
12, 2881, 1839, transportation_name, 4, 15
12, 2881, 1839, water, 1, 15
12, 2881, 1839, landcover, 1, 15
12, 2881, 1838, place, 1, 52
12, 2881, 1838, boundary, 2, 52
12, 2881, 1838, poi, 18, 52
12, 2881, 1838, waterway, 4, 52
12, 2881, 1838, transportation, 7, 52
12, 2881, 1838, transportation_name, 7, 52
12, 2881, 1838, water, 5, 52
12, 2881, 1838, landuse, 4, 52
12, 2881, 1838, landcover, 4, 52
12, 2881, 1837, place, 11, 95
12, 2881, 1837, boundary, 1, 95
12, 2881, 1837, poi, 34, 95
12, 2881, 1837, waterway, 3, 95
12, 2881, 1837, transportation, 12, 95
12, 2881, 1837, transportation_name, 7, 95
12, 2881, 1837, water, 9, 95
12, 2881, 1837, landuse, 15, 95
12, 2881, 1837, landcover, 3, 95
12, 2881, 1836, place, 2, 108
12, 2881, 1836, boundary, 1, 108
12, 2881, 1836, poi, 53, 108
12, 2881, 1836, waterway, 3, 108
12, 2881, 1836, transportation, 13, 108
12, 2881, 1836, transportation_name, 8, 108
12, 2881, 1836, water, 11, 108
12, 2881, 1836, landuse, 11, 108
12, 2881, 1836, landcover, 6, 108
12, 2881, 1835, place, 5, 57
12, 2881, 1835, boundary, 1, 57
12, 2881, 1835, poi, 14, 57
12, 2881, 1835, waterway, 4, 57
12, 2881, 1835, transportation, 10, 57
12, 2881, 1835, transportation_name, 3, 57
12, 2881, 1835, water, 6, 57
12, 2881, 1835, landuse, 9, 57
12, 2881, 1835, landcover, 5, 57
12, 2881, 1834, place, 6, 51
12, 2881, 1834, boundary, 1, 51
12, 2881, 1834, poi, 12, 51
12, 2881, 1834, waterway, 4, 51
12, 2881, 1834, transportation, 9, 51
12, 2881, 1834, transportation_name, 5, 51
12, 2881, 1834, water, 7, 51
12, 2881, 1834, landcover, 7, 51
12, 2881, 1833, place, 4, 50
12, 2881, 1833, boundary, 1, 50
12, 2881, 1833, poi, 16, 50
12, 2881, 1833, waterway, 3, 50
12, 2881, 1833, transportation, 7, 50
12, 2881, 1833, transportation_name, 4, 50
12, 2881, 1833, water, 2, 50
12, 2881, 1833, landuse, 7, 50
12, 2881, 1833, landcover, 2, 50
12, 2881, 1833, mountain_peak, 4, 50
12, 2881, 1832, place, 9, 60
12, 2881, 1832, boundary, 1, 60
12, 2881, 1832, poi, 15, 60
12, 2881, 1832, waterway, 3, 60
12, 2881, 1832, transportation, 8, 60
12, 2881, 1832, transportation_name, 2, 60
12, 2881, 1832, water, 11, 60
12, 2881, 1832, landuse, 8, 60
12, 2881, 1832, landcover, 3, 60
12, 2881, 1831, place, 3, 28
12, 2881, 1831, boundary, 1, 28
12, 2881, 1831, poi, 6, 28
12, 2881, 1831, waterway, 3, 28
12, 2881, 1831, transportation, 4, 28
12, 2881, 1831, transportation_name, 2, 28
12, 2881, 1831, water, 3, 28
12, 2881, 1831, landuse, 5, 28
12, 2881, 1831, landcover, 1, 28
12, 2881, 1830, place, 8, 96
12, 2881, 1830, boundary, 1, 96
12, 2881, 1830, poi, 27, 96
12, 2881, 1830, waterway, 2, 96
12, 2881, 1830, transportation, 14, 96
12, 2881, 1830, transportation_name, 10, 96
12, 2881, 1830, water, 9, 96
12, 2881, 1830, landuse, 19, 96
12, 2881, 1830, landcover, 5, 96
12, 2881, 1830, mountain_peak, 1, 96
12, 2881, 1829, place, 1, 82
12, 2881, 1829, boundary, 1, 82
12, 2881, 1829, poi, 21, 82
12, 2881, 1829, waterway, 3, 82
12, 2881, 1829, transportation, 21, 82
12, 2881, 1829, transportation_name, 9, 82
12, 2881, 1829, water, 1, 82
12, 2881, 1829, landuse, 19, 82
12, 2881, 1829, landcover, 4, 82
12, 2881, 1829, mountain_peak, 2, 82
12, 2881, 1828, place, 5, 94
12, 2881, 1828, boundary, 1, 94
12, 2881, 1828, poi, 25, 94
12, 2881, 1828, waterway, 2, 94
12, 2881, 1828, transportation, 20, 94
12, 2881, 1828, transportation_name, 7, 94
12, 2881, 1828, water, 12, 94
12, 2881, 1828, landuse, 18, 94
12, 2881, 1828, landcover, 2, 94
12, 2881, 1828, mountain_peak, 2, 94
12, 2881, 1827, waterway, 2, 4
12, 2881, 1827, water, 1, 4
12, 2881, 1827, landuse, 1, 4
12, 2881, 1826, waterway, 1, 1
12, 2881, 1825, waterway, 1, 1
12, 2882, 1841, boundary, 2, 2
12, 2882, 1840, boundary, 2, 3
12, 2882, 1840, waterway, 1, 3
12, 2882, 1839, boundary, 2, 13
12, 2882, 1839, waterway, 2, 13
12, 2882, 1839, transportation, 5, 13
12, 2882, 1839, transportation_name, 3, 13
12, 2882, 1839, water, 1, 13
12, 2882, 1838, place, 9, 64
12, 2882, 1838, boundary, 1, 64
12, 2882, 1838, poi, 16, 64
12, 2882, 1838, waterway, 4, 64
12, 2882, 1838, transportation, 10, 64
12, 2882, 1838, transportation_name, 4, 64
12, 2882, 1838, water, 5, 64
12, 2882, 1838, landuse, 13, 64
12, 2882, 1838, landcover, 2, 64
12, 2882, 1837, place, 2, 47
12, 2882, 1837, boundary, 1, 47
12, 2882, 1837, poi, 21, 47
12, 2882, 1837, transportation, 8, 47
12, 2882, 1837, transportation_name, 4, 47
12, 2882, 1837, water, 6, 47
12, 2882, 1837, landuse, 2, 47
12, 2882, 1837, landcover, 3, 47
12, 2882, 1836, place, 5, 61
12, 2882, 1836, boundary, 1, 61
12, 2882, 1836, poi, 12, 61
12, 2882, 1836, waterway, 3, 61
12, 2882, 1836, transportation, 9, 61
12, 2882, 1836, transportation_name, 5, 61
12, 2882, 1836, water, 7, 61
12, 2882, 1836, landuse, 10, 61
12, 2882, 1836, landcover, 8, 61
12, 2882, 1836, mountain_peak, 1, 61
12, 2882, 1835, place, 4, 53
12, 2882, 1835, boundary, 1, 53
12, 2882, 1835, poi, 12, 53
12, 2882, 1835, waterway, 3, 53
12, 2882, 1835, transportation, 11, 53
12, 2882, 1835, transportation_name, 6, 53
12, 2882, 1835, water, 2, 53
12, 2882, 1835, landuse, 10, 53
12, 2882, 1835, landcover, 4, 53
12, 2882, 1834, place, 4, 44
12, 2882, 1834, boundary, 2, 44
12, 2882, 1834, poi, 8, 44
12, 2882, 1834, waterway, 4, 44
12, 2882, 1834, transportation, 5, 44
12, 2882, 1834, transportation_name, 5, 44
12, 2882, 1834, water, 6, 44
12, 2882, 1834, landuse, 4, 44
12, 2882, 1834, landcover, 6, 44
12, 2882, 1833, boundary, 2, 29
12, 2882, 1833, poi, 9, 29
12, 2882, 1833, waterway, 2, 29
12, 2882, 1833, transportation, 2, 29
12, 2882, 1833, transportation_name, 1, 29
12, 2882, 1833, water, 1, 29
12, 2882, 1833, landuse, 2, 29
12, 2882, 1833, landcover, 7, 29
12, 2882, 1833, mountain_peak, 3, 29
12, 2882, 1832, place, 2, 35
12, 2882, 1832, boundary, 2, 35
12, 2882, 1832, poi, 4, 35
12, 2882, 1832, waterway, 2, 35
12, 2882, 1832, transportation, 7, 35
12, 2882, 1832, transportation_name, 2, 35
12, 2882, 1832, water, 4, 35
12, 2882, 1832, aeroway, 5, 35
12, 2882, 1832, aerodrome_label, 1, 35
12, 2882, 1832, landuse, 1, 35
12, 2882, 1832, landcover, 2, 35
12, 2882, 1832, mountain_peak, 3, 35
12, 2882, 1831, place, 1, 35
12, 2882, 1831, boundary, 2, 35
12, 2882, 1831, poi, 5, 35
12, 2882, 1831, waterway, 4, 35
12, 2882, 1831, transportation, 7, 35
12, 2882, 1831, transportation_name, 3, 35
12, 2882, 1831, water, 4, 35
12, 2882, 1831, landuse, 2, 35
12, 2882, 1831, landcover, 6, 35
12, 2882, 1831, mountain_peak, 1, 35
12, 2882, 1830, place, 4, 256
12, 2882, 1830, boundary, 2, 256
12, 2882, 1830, poi, 123, 256
12, 2882, 1830, waterway, 5, 256
12, 2882, 1830, transportation, 38, 256
12, 2882, 1830, transportation_name, 18, 256
12, 2882, 1830, water, 9, 256
12, 2882, 1830, aeroway, 2, 256
12, 2882, 1830, landuse, 40, 256
12, 2882, 1830, landcover, 10, 256
12, 2882, 1830, mountain_peak, 5, 256
12, 2882, 1829, place, 7, 95
12, 2882, 1829, boundary, 2, 95
12, 2882, 1829, poi, 36, 95
12, 2882, 1829, waterway, 4, 95
12, 2882, 1829, transportation, 19, 95
12, 2882, 1829, transportation_name, 4, 95
12, 2882, 1829, water, 6, 95
12, 2882, 1829, landuse, 11, 95
12, 2882, 1829, landcover, 5, 95
12, 2882, 1829, mountain_peak, 1, 95
12, 2882, 1828, place, 4, 131
12, 2882, 1828, boundary, 1, 131
12, 2882, 1828, poi, 82, 131
12, 2882, 1828, waterway, 1, 131
12, 2882, 1828, transportation, 19, 131
12, 2882, 1828, transportation_name, 7, 131
12, 2882, 1828, water, 6, 131
12, 2882, 1828, landuse, 9, 131
12, 2882, 1828, landcover, 2, 131
12, 2882, 1827, boundary, 1, 15
12, 2882, 1827, waterway, 2, 15
12, 2882, 1827, transportation, 4, 15
12, 2882, 1827, transportation_name, 3, 15
12, 2882, 1827, water, 4, 15
12, 2882, 1827, landcover, 1, 15
12, 2882, 1826, waterway, 1, 1
12, 2883, 1841, boundary, 2, 2
12, 2883, 1840, boundary, 2, 4
12, 2883, 1840, waterway, 2, 4
12, 2883, 1839, boundary, 1, 13
12, 2883, 1839, poi, 1, 13
12, 2883, 1839, waterway, 2, 13
12, 2883, 1839, transportation, 4, 13
12, 2883, 1839, transportation_name, 2, 13
12, 2883, 1839, water, 1, 13
12, 2883, 1839, landcover, 2, 13
12, 2883, 1838, place, 7, 111
12, 2883, 1838, boundary, 1, 111
12, 2883, 1838, poi, 48, 111
12, 2883, 1838, waterway, 3, 111
12, 2883, 1838, transportation, 14, 111
12, 2883, 1838, transportation_name, 10, 111
12, 2883, 1838, water, 16, 111
12, 2883, 1838, landuse, 6, 111
12, 2883, 1838, landcover, 6, 111
12, 2883, 1837, boundary, 1, 25
12, 2883, 1837, poi, 6, 25
12, 2883, 1837, waterway, 1, 25
12, 2883, 1837, transportation, 3, 25
12, 2883, 1837, transportation_name, 2, 25
12, 2883, 1837, water, 6, 25
12, 2883, 1837, landuse, 1, 25
12, 2883, 1837, landcover, 4, 25
12, 2883, 1837, mountain_peak, 1, 25
12, 2883, 1836, place, 15, 71
12, 2883, 1836, boundary, 2, 71
12, 2883, 1836, poi, 5, 71
12, 2883, 1836, waterway, 2, 71
12, 2883, 1836, transportation, 8, 71
12, 2883, 1836, transportation_name, 4, 71
12, 2883, 1836, water, 3, 71
12, 2883, 1836, landuse, 20, 71
12, 2883, 1836, landcover, 7, 71
12, 2883, 1836, mountain_peak, 5, 71
12, 2883, 1835, place, 8, 34
12, 2883, 1835, boundary, 2, 34
12, 2883, 1835, poi, 1, 34
12, 2883, 1835, waterway, 4, 34
12, 2883, 1835, transportation, 7, 34
12, 2883, 1835, transportation_name, 3, 34
12, 2883, 1835, water, 1, 34
12, 2883, 1835, landuse, 5, 34
12, 2883, 1835, landcover, 2, 34
12, 2883, 1835, mountain_peak, 1, 34
12, 2883, 1834, place, 6, 29
12, 2883, 1834, boundary, 2, 29
12, 2883, 1834, poi, 2, 29
12, 2883, 1834, waterway, 3, 29
12, 2883, 1834, transportation, 5, 29
12, 2883, 1834, transportation_name, 2, 29
12, 2883, 1834, water, 5, 29
12, 2883, 1834, landuse, 1, 29
12, 2883, 1834, landcover, 2, 29
12, 2883, 1834, mountain_peak, 1, 29
12, 2883, 1833, place, 7, 31
12, 2883, 1833, boundary, 2, 31
12, 2883, 1833, poi, 4, 31
12, 2883, 1833, waterway, 3, 31
12, 2883, 1833, transportation, 4, 31
12, 2883, 1833, transportation_name, 2, 31
12, 2883, 1833, water, 3, 31
12, 2883, 1833, landuse, 2, 31
12, 2883, 1833, landcover, 3, 31
12, 2883, 1833, mountain_peak, 1, 31
12, 2883, 1832, place, 1, 40
12, 2883, 1832, boundary, 2, 40
12, 2883, 1832, poi, 10, 40
12, 2883, 1832, waterway, 1, 40
12, 2883, 1832, transportation, 6, 40
12, 2883, 1832, transportation_name, 1, 40
12, 2883, 1832, water, 7, 40
12, 2883, 1832, landuse, 3, 40
12, 2883, 1832, landcover, 8, 40
12, 2883, 1832, mountain_peak, 1, 40
12, 2883, 1831, boundary, 2, 34
12, 2883, 1831, poi, 4, 34
12, 2883, 1831, transportation, 4, 34
12, 2883, 1831, transportation_name, 5, 34
12, 2883, 1831, water, 3, 34
12, 2883, 1831, landuse, 3, 34
12, 2883, 1831, landcover, 11, 34
12, 2883, 1831, mountain_peak, 2, 34
12, 2883, 1830, place, 6, 188
12, 2883, 1830, boundary, 2, 188
12, 2883, 1830, poi, 104, 188
12, 2883, 1830, waterway, 5, 188
12, 2883, 1830, transportation, 23, 188
12, 2883, 1830, transportation_name, 23, 188
12, 2883, 1830, water, 7, 188
12, 2883, 1830, landuse, 10, 188
12, 2883, 1830, landcover, 7, 188
12, 2883, 1830, mountain_peak, 1, 188
12, 2883, 1829, place, 6, 34
12, 2883, 1829, boundary, 2, 34
12, 2883, 1829, poi, 8, 34
12, 2883, 1829, waterway, 4, 34
12, 2883, 1829, transportation, 3, 34
12, 2883, 1829, transportation_name, 3, 34
12, 2883, 1829, water, 3, 34
12, 2883, 1829, landuse, 2, 34
12, 2883, 1829, landcover, 1, 34
12, 2883, 1829, mountain_peak, 2, 34
12, 2883, 1828, place, 3, 43
12, 2883, 1828, boundary, 2, 43
12, 2883, 1828, poi, 12, 43
12, 2883, 1828, waterway, 3, 43
12, 2883, 1828, transportation, 9, 43
12, 2883, 1828, transportation_name, 3, 43
12, 2883, 1828, water, 4, 43
12, 2883, 1828, park, 1, 43
12, 2883, 1828, landuse, 1, 43
12, 2883, 1828, landcover, 4, 43
12, 2883, 1828, mountain_peak, 1, 43
12, 2883, 1827, boundary, 1, 13
12, 2883, 1827, waterway, 2, 13
12, 2883, 1827, transportation, 3, 13
12, 2883, 1827, transportation_name, 2, 13
12, 2883, 1827, water, 2, 13
12, 2883, 1827, park, 1, 13
12, 2883, 1827, landcover, 2, 13
12, 2883, 1826, boundary, 1, 1
12, 2884, 1841, boundary, 3, 3
12, 2884, 1840, boundary, 2, 3
12, 2884, 1840, waterway, 1, 3
12, 2884, 1839, boundary, 1, 11
12, 2884, 1839, poi, 1, 11
12, 2884, 1839, waterway, 2, 11
12, 2884, 1839, transportation, 3, 11
12, 2884, 1839, transportation_name, 2, 11
12, 2884, 1839, water, 1, 11
12, 2884, 1839, landcover, 1, 11
12, 2884, 1838, place, 8, 82
12, 2884, 1838, boundary, 1, 82
12, 2884, 1838, poi, 20, 82
12, 2884, 1838, waterway, 6, 82
12, 2884, 1838, transportation, 10, 82
12, 2884, 1838, transportation_name, 4, 82
12, 2884, 1838, water, 2, 82
12, 2884, 1838, landuse, 21, 82
12, 2884, 1838, landcover, 10, 82
12, 2884, 1837, place, 9, 45
12, 2884, 1837, boundary, 2, 45
12, 2884, 1837, poi, 5, 45
12, 2884, 1837, waterway, 4, 45
12, 2884, 1837, transportation, 6, 45
12, 2884, 1837, transportation_name, 2, 45
12, 2884, 1837, landuse, 8, 45
12, 2884, 1837, landcover, 9, 45
12, 2884, 1836, place, 12, 48
12, 2884, 1836, boundary, 2, 48
12, 2884, 1836, poi, 3, 48
12, 2884, 1836, waterway, 3, 48
12, 2884, 1836, transportation, 5, 48
12, 2884, 1836, transportation_name, 2, 48
12, 2884, 1836, water, 3, 48
12, 2884, 1836, landuse, 8, 48
12, 2884, 1836, landcover, 8, 48
12, 2884, 1836, mountain_peak, 2, 48
12, 2884, 1835, place, 12, 41
12, 2884, 1835, boundary, 2, 41
12, 2884, 1835, poi, 8, 41
12, 2884, 1835, waterway, 2, 41
12, 2884, 1835, transportation, 5, 41
12, 2884, 1835, transportation_name, 3, 41
12, 2884, 1835, water, 2, 41
12, 2884, 1835, landuse, 3, 41
12, 2884, 1835, landcover, 4, 41
12, 2884, 1834, place, 10, 72
12, 2884, 1834, boundary, 2, 72
12, 2884, 1834, poi, 9, 72
12, 2884, 1834, waterway, 1, 72
12, 2884, 1834, transportation, 10, 72
12, 2884, 1834, transportation_name, 12, 72
12, 2884, 1834, water, 5, 72
12, 2884, 1834, aeroway, 2, 72
12, 2884, 1834, landuse, 14, 72
12, 2884, 1834, landcover, 7, 72
12, 2884, 1833, place, 7, 49
12, 2884, 1833, boundary, 2, 49
12, 2884, 1833, poi, 10, 49
12, 2884, 1833, waterway, 4, 49
12, 2884, 1833, transportation, 7, 49
12, 2884, 1833, transportation_name, 5, 49
12, 2884, 1833, water, 6, 49
12, 2884, 1833, landuse, 3, 49
12, 2884, 1833, landcover, 5, 49
12, 2884, 1832, place, 7, 57
12, 2884, 1832, boundary, 2, 57
12, 2884, 1832, poi, 16, 57
12, 2884, 1832, waterway, 2, 57
12, 2884, 1832, transportation, 4, 57
12, 2884, 1832, transportation_name, 2, 57
12, 2884, 1832, water, 7, 57
12, 2884, 1832, aeroway, 1, 57
12, 2884, 1832, landuse, 12, 57
12, 2884, 1832, landcover, 2, 57
12, 2884, 1832, mountain_peak, 2, 57
12, 2884, 1831, place, 6, 77
12, 2884, 1831, boundary, 2, 77
12, 2884, 1831, poi, 12, 77
12, 2884, 1831, waterway, 4, 77
12, 2884, 1831, transportation, 11, 77
